sim,n_control,n_cfs,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1,snp
10000,201,305,1,1,0,0.4772,0.467408699317506,0.486991300682495,1.78038346555093,1.62895622895623,0.082089552238806,0.13735193402984,0.13735193402984,PTPN22
10000,201,305,1,1,0.01,0.4749,0.465110861466815,0.484689138533185,1.77312831309757,1.62895622895623,0.082089552238806,0.13735193402984,0.136868825648446,PTPN22
10000,201,305,1,1,0.02,0.4718,0.462014105095643,0.481585894904357,1.76588127775165,1.62895622895623,0.082089552238806,0.13735193402984,0.136385717267052,PTPN22
10000,201,305,1,1,0.03,0.47,0.46021616219542,0.47978383780458,1.75864234589858,1.62895622895623,0.082089552238806,0.13735193402984,0.135902608885657,PTPN22
10000,201,305,1,1,0.04,0.4623,0.452526404844763,0.472073595155237,1.7514115039542,1.62895622895623,0.082089552238806,0.13735193402984,0.135419500504263,PTPN22
10000,201,305,1,1,0.05,0.4547,0.444938813590524,0.464461186409476,1.74418873836472,1.62895622895623,0.082089552238806,0.13735193402984,0.134936392122869,PTPN22
10000,201,305,1,1,0.06,0.4377,0.427974886117183,0.447425113882817,1.73697403560656,1.62895622895623,0.082089552238806,0.13735193402984,0.134453283741475,PTPN22
10000,201,305,1,1,0.07,0.4455,0.43575690336444,0.45524309663556,1.72976738218637,1.62895622895623,0.082089552238806,0.13735193402984,0.13397017536008,PTPN22
10000,201,305,1,1,0.08,0.434,0.424284269469371,0.443715730530629,1.72256876464086,1.62895622895623,0.082089552238806,0.13735193402984,0.133487066978686,PTPN22
10000,201,305,1,1,0.09,0.4324,0.422688497715474,0.442111502284526,1.71537816953675,1.62895622895623,0.082089552238806,0.13735193402984,0.133003958597292,PTPN22
10000,201,305,1,1,0.1,0.4212,0.411520992572861,0.430879007427139,1.7081955834707,1.62895622895623,0.082089552238806,0.13735193402984,0.132520850215897,PTPN22
10000,201,305,1,1,0.11,0.4171,0.407434162196941,0.42676583780306,1.7010209930692,1.62895622895623,0.082089552238806,0.13735193402984,0.132037741834503,PTPN22
10000,201,305,1,1,0.12,0.423,0.413315427138576,0.432684572861424,1.6938543849885,1.62895622895623,0.082089552238806,0.13735193402984,0.131554633453109,PTPN22
10000,201,305,1,1,0.13,0.4014,0.391790972839171,0.411009027160829,1.68669574591452,1.62895622895623,0.082089552238806,0.13735193402984,0.131071525071715,PTPN22
10000,201,305,1,1,0.14,0.3988,0.389201365795507,0.408398634204493,1.67954506256279,1.62895622895623,0.082089552238806,0.13735193402984,0.13058841669032,PTPN22
10000,201,305,1,1,0.15,0.3931,0.383525139146988,0.402674860853012,1.67240232167833,1.62895622895623,0.082089552238806,0.13735193402984,0.130105308308926,PTPN22
10000,201,305,1,1,0.16,0.3823,0.372773939611377,0.391826060388623,1.6652675100356,1.62895622895623,0.082089552238806,0.13735193402984,0.129622199927532,PTPN22
10000,201,305,1,1,0.17,0.3879,0.37834801877439,0.397451981225611,1.65814061443841,1.62895622895623,0.082089552238806,0.13735193402984,0.129139091546137,PTPN22
10000,201,305,1,1,0.18,0.3739,0.364415335677847,0.383384664322153,1.65102162171983,1.62895622895623,0.082089552238806,0.13735193402984,0.128655983164743,PTPN22
10000,201,305,1,1,0.19,0.3664,0.356954875271336,0.375845124728664,1.64391051874212,1.62895622895623,0.082089552238806,0.13735193402984,0.128172874783349,PTPN22
10000,201,305,1,1,0.2,0.3599,0.350491135426567,0.369308864573433,1.63680729239663,1.62895622895623,0.082089552238806,0.13735193402984,0.127689766401954,PTPN22
10000,201,305,1,1,0.21,0.3675,0.358048922656308,0.376951077343692,1.62971192960376,1.62895622895623,0.082089552238806,0.13735193402984,0.12720665802056,PTPN22
10000,201,305,1,1,0.22,0.3431,0.333793585953237,0.352406414046763,1.62262441731283,1.62895622895623,0.082089552238806,0.13735193402984,0.126723549639166,PTPN22
10000,201,305,1,1,0.23,0.3509,0.341544438256621,0.360255561743379,1.61554474250203,1.62895622895623,0.082089552238806,0.13735193402984,0.126240441257772,PTPN22
10000,201,305,1,1,0.24,0.3398,0.330515215506735,0.349084784493265,1.60847289217834,1.62895622895623,0.082089552238806,0.13735193402984,0.125757332876377,PTPN22
10000,201,305,1,1,0.25,0.331,0.321775359788003,0.340224640211997,1.60140885337743,1.62895622895623,0.082089552238806,0.13735193402984,0.125274224494983,PTPN22
10000,201,305,1,1,0.26,0.3296,0.320385262140135,0.338814737859865,1.59435261316361,1.62895622895623,0.082089552238806,0.13735193402984,0.124791116113589,PTPN22
10000,201,305,1,1,0.27,0.3263,0.317108969840504,0.335491030159496,1.58730415862974,1.62895622895623,0.082089552238806,0.13735193402984,0.124308007732194,PTPN22
10000,201,305,1,1,0.28,0.3196,0.310458700914942,0.328741299085058,1.58026347689711,1.62895622895623,0.082089552238806,0.13735193402984,0.1238248993508,PTPN22
10000,201,305,1,1,0.29,0.3096,0.30053697353896,0.31866302646104,1.57323055511545,1.62895622895623,0.082089552238806,0.13735193402984,0.123341790969406,PTPN22
10000,201,305,1,1,0.3,0.3128,0.303711392922267,0.321888607077733,1.56620538046277,1.62895622895623,0.082089552238806,0.13735193402984,0.122858682588012,PTPN22
10000,201,305,1,1,0.31,0.3026,0.293594707700396,0.311605292299604,1.55918794014531,1.62895622895623,0.082089552238806,0.13735193402984,0.122375574206617,PTPN22
10000,201,305,1,1,0.32,0.2955,0.286555797526267,0.304444202473733,1.55217822139748,1.62895622895623,0.082089552238806,0.13735193402984,0.121892465825223,PTPN22
10000,201,305,1,1,0.33,0.2943,0.285366378045852,0.303233621954148,1.54517621148175,1.62895622895623,0.082089552238806,0.13735193402984,0.121409357443829,PTPN22
10000,201,305,1,1,0.34,0.2812,0.272386790923996,0.290013209076004,1.53818189768862,1.62895622895623,0.082089552238806,0.13735193402984,0.120926249062434,PTPN22
10000,201,305,1,1,0.35,0.2767,0.267930270603438,0.285469729396562,1.53119526733649,1.62895622895623,0.082089552238806,0.13735193402984,0.12044314068104,PTPN22
10000,201,305,1,1,0.36,0.2778,0.269019540513557,0.286580459486444,1.5242163077716,1.62895622895623,0.082089552238806,0.13735193402984,0.119960032299646,PTPN22
10000,201,305,1,1,0.37,0.2668,0.25812985179189,0.27547014820811,1.51724500636799,1.62895622895623,0.082089552238806,0.13735193402984,0.119476923918251,PTPN22
10000,201,305,1,1,0.38,0.2703,0.261594021774543,0.279005978225457,1.51028135052736,1.62895622895623,0.082089552238806,0.13735193402984,0.118993815536857,PTPN22
10000,201,305,1,1,0.39,0.2621,0.253479059528033,0.270720940471967,1.50332532767905,1.62895622895623,0.082089552238806,0.13735193402984,0.118510707155463,PTPN22
10000,201,305,1,1,0.4,0.2458,0.237359725253491,0.254240274746509,1.49637692527994,1.62895622895623,0.082089552238806,0.13735193402984,0.118027598774069,PTPN22
10000,201,305,1,1,0.41,0.2477,0.239237846191287,0.256162153808713,1.48943613081437,1.62895622895623,0.082089552238806,0.13735193402984,0.117544490392674,PTPN22
10000,201,305,1,1,0.42,0.2343,0.225996946266627,0.242603053733373,1.48250293179408,1.62895622895623,0.082089552238806,0.13735193402984,0.11706138201128,PTPN22
10000,201,305,1,1,0.43,0.2334,0.225108039703413,0.241691960296587,1.47557731575814,1.62895622895623,0.082089552238806,0.13735193402984,0.116578273629886,PTPN22
10000,201,305,1,1,0.44,0.2328,0.224515464453704,0.241084535546296,1.46865927027282,1.62895622895623,0.082089552238806,0.13735193402984,0.116095165248491,PTPN22
10000,201,305,1,1,0.45,0.2295,0.22125672008932,0.23774327991068,1.4617487829316,1.62895622895623,0.082089552238806,0.13735193402984,0.115612056867097,PTPN22
10000,201,305,1,1,0.46,0.2252,0.217011556066507,0.233388443933493,1.45484584135504,1.62895622895623,0.082089552238806,0.13735193402984,0.115128948485703,PTPN22
10000,201,305,1,1,0.47,0.2178,0.209708850528817,0.225891149471183,1.44795043319073,1.62895622895623,0.082089552238806,0.13735193402984,0.114645840104309,PTPN22
10000,201,305,1,1,0.48,0.2113,0.203297456389018,0.219302543610982,1.44106254611317,1.62895622895623,0.082089552238806,0.13735193402984,0.114162731722914,PTPN22
10000,201,305,1,1,0.49,0.2105,0.202508570032514,0.218491429967486,1.43418216782378,1.62895622895623,0.082089552238806,0.13735193402984,0.11367962334152,PTPN22
10000,201,305,1,1,0.5,0.2066,0.198663415631727,0.214536584368273,1.42730928605076,1.62895622895623,0.082089552238806,0.13735193402984,0.113196514960126,PTPN22
10000,201,305,1,1,0.51,0.194,0.186248410486987,0.201751589513013,1.42044388854902,1.62895622895623,0.082089552238806,0.13735193402984,0.112713406578731,PTPN22
10000,201,305,1,1,0.52,0.2029,0.195016486626094,0.210783513373906,1.41358596310016,1.62895622895623,0.082089552238806,0.13735193402984,0.112230298197337,PTPN22
10000,201,305,1,1,0.53,0.1867,0.179061291702595,0.194338708297405,1.40673549751233,1.62895622895623,0.082089552238806,0.13735193402984,0.111747189815943,PTPN22
10000,201,305,1,1,0.54,0.1893,0.18162059142978,0.19697940857022,1.39989247962021,1.62895622895623,0.082089552238806,0.13735193402984,0.111264081434548,PTPN22
10000,201,305,1,1,0.55,0.1849,0.17728979627851,0.19251020372149,1.3930568972849,1.62895622895623,0.082089552238806,0.13735193402984,0.110780973053154,PTPN22
10000,201,305,1,1,0.56,0.1833,0.175715361418094,0.190884638581907,1.38622873839388,1.62895622895623,0.082089552238806,0.13735193402984,0.11029786467176,PTPN22
10000,201,305,1,1,0.57,0.1779,0.170403256033938,0.185396743966062,1.37940799086092,1.62895622895623,0.082089552238806,0.13735193402984,0.109814756290366,PTPN22
10000,201,305,1,1,0.58,0.17,0.162636472933637,0.177363527066363,1.37259464262601,1.62895622895623,0.082089552238806,0.13735193402984,0.109331647908971,PTPN22
10000,201,305,1,1,0.59,0.166,0.158706105959351,0.173293894040649,1.36578868165529,1.62895622895623,0.082089552238806,0.13735193402984,0.108848539527577,PTPN22
10000,201,305,1,1,0.6,0.1572,0.150064721729306,0.164335278270694,1.35899009594099,1.62895622895623,0.082089552238806,0.13735193402984,0.108365431146183,PTPN22
10000,201,305,1,1,0.61,0.1589,0.151733482829918,0.166066517170082,1.35219887350134,1.62895622895623,0.082089552238806,0.13735193402984,0.107882322764788,PTPN22
10000,201,305,1,1,0.62,0.1546,0.147513068301918,0.161686931698082,1.34541500238053,1.62895622895623,0.082089552238806,0.13735193402984,0.107399214383394,PTPN22
10000,201,305,1,1,0.63,0.1451,0.138195793928515,0.152004206071485,1.33863847064858,1.62895622895623,0.082089552238806,0.13735193402984,0.106916106002,PTPN22
10000,201,305,1,1,0.64,0.1366,0.129867850488669,0.143332149511331,1.33186926640135,1.62895622895623,0.082089552238806,0.13735193402984,0.106432997620606,PTPN22
10000,201,305,1,1,0.65,0.136,0.12928031823326,0.14271968176674,1.32510737776041,1.62895622895623,0.082089552238806,0.13735193402984,0.105949889239211,PTPN22
10000,201,305,1,1,0.66,0.1337,0.127028519185169,0.140371480814832,1.318352792873,1.62895622895623,0.082089552238806,0.13735193402984,0.105466780857817,PTPN22
10000,201,305,1,1,0.67,0.1356,0.128888654382001,0.142311345617999,1.31160549991194,1.62895622895623,0.082089552238806,0.13735193402984,0.104983672476423,PTPN22
10000,201,305,1,1,0.68,0.1273,0.120766151347307,0.133833848652693,1.30486548707558,1.62895622895623,0.082089552238806,0.13735193402984,0.104500564095028,PTPN22
10000,201,305,1,1,0.69,0.1261,0.119592550693752,0.132607449306248,1.29813274258772,1.62895622895623,0.082089552238806,0.13735193402984,0.104017455713634,PTPN22
10000,201,305,1,1,0.7,0.1204,0.114020623496982,0.126779376503018,1.29140725469755,1.62895622895623,0.082089552238806,0.13735193402984,0.10353434733224,PTPN22
10000,201,305,1,1,0.71,0.1217,0.11529101712521,0.12810898287479,1.28468901167957,1.62895622895623,0.082089552238806,0.13735193402984,0.103051238950845,PTPN22
10000,201,305,1,1,0.72,0.1143,0.108062812236854,0.120537187763146,1.27797800183354,1.62895622895623,0.082089552238806,0.13735193402984,0.102568130569451,PTPN22
10000,201,305,1,1,0.73,0.1186,0.11226201439852,0.12493798560148,1.27127421348438,1.62895622895623,0.082089552238806,0.13735193402984,0.102085022188057,PTPN22
10000,201,305,1,1,0.74,0.1134,0.107184260981109,0.119615739018891,1.26457763498215,1.62895622895623,0.082089552238806,0.13735193402984,0.101601913806663,PTPN22
10000,201,305,1,1,0.75,0.1037,0.0977236165139154,0.109676383486085,1.25788825470194,1.62895622895623,0.082089552238806,0.13735193402984,0.101118805425268,PTPN22
10000,201,305,1,1,0.76,0.1059,0.0998679711761852,0.111932028823815,1.2512060610438,1.62895622895623,0.082089552238806,0.13735193402984,0.100635697043874,PTPN22
10000,201,305,1,1,0.77,0.1068,0.100745443111423,0.112854556888577,1.24453104243273,1.62895622895623,0.082089552238806,0.13735193402984,0.10015258866248,PTPN22
10000,201,305,1,1,0.78,0.098,0.0921717430900514,0.103828256909949,1.23786318731854,1.62895622895623,0.082089552238806,0.13735193402984,0.0996694802810854,PTPN22
10000,201,305,1,1,0.79,0.1014,0.0954826866853372,0.107317313314663,1.23120248417583,1.62895622895623,0.082089552238806,0.13735193402984,0.0991863718996911,PTPN22
10000,201,305,1,1,0.8,0.0906,0.0849731679253349,0.0962268320746651,1.22454892150393,1.62895622895623,0.082089552238806,0.13735193402984,0.0987032635182968,PTPN22
10000,201,305,1,1,0.81,0.0932,0.087501164873598,0.0988988351264021,1.21790248782679,1.62895622895623,0.082089552238806,0.13735193402984,0.0982201551369025,PTPN22
10000,201,305,1,1,0.82,0.091,0.0853620006897583,0.0966379993102418,1.21126317169293,1.62895622895623,0.082089552238806,0.13735193402984,0.0977370467555082,PTPN22
10000,201,305,1,1,0.83,0.0849,0.0794360023557778,0.0903639976442222,1.20463096167542,1.62895622895623,0.082089552238806,0.13735193402984,0.0972539383741139,PTPN22
10000,201,305,1,1,0.84,0.0836,0.0781741465483011,0.0890258534516988,1.19800584637175,1.62895622895623,0.082089552238806,0.13735193402984,0.0967708299927197,PTPN22
10000,201,305,1,1,0.85,0.0847,0.0792418455978621,0.0901581544021379,1.1913878144038,1.62895622895623,0.082089552238806,0.13735193402984,0.0962877216113254,PTPN22
10000,201,305,1,1,0.86,0.0834,0.0779800493474005,0.0888199506525995,1.18477685441777,1.62895622895623,0.082089552238806,0.13735193402984,0.0958046132299311,PTPN22
10000,201,305,1,1,0.87,0.08,0.0746818413641325,0.0853181586358675,1.1781729550841,1.62895622895623,0.082089552238806,0.13735193402984,0.0953215048485368,PTPN22
10000,201,305,1,1,0.88,0.0738,0.0686748928463747,0.0789251071536253,1.17157610509744,1.62895622895623,0.082089552238806,0.13735193402984,0.0948383964671425,PTPN22
10000,201,305,1,1,0.89,0.0731,0.0679973296750914,0.0782026703249086,1.16498629317653,1.62895622895623,0.082089552238806,0.13735193402984,0.0943552880857482,PTPN22
10000,201,305,1,1,0.9,0.0777,0.0724523000606752,0.0829476999393248,1.15840350806421,1.62895622895623,0.082089552238806,0.13735193402984,0.0938721797043539,PTPN22
10000,201,305,1,1,0.91,0.073,0.0679005460092536,0.0780994539907464,1.15182773852727,1.62895622895623,0.082089552238806,0.13735193402984,0.0933890713229596,PTPN22
10000,201,305,1,1,0.92,0.0691,0.0641282083631875,0.0740717916368125,1.14525897335647,1.62895622895623,0.082089552238806,0.13735193402984,0.0929059629415653,PTPN22
10000,201,305,1,1,0.93,0.0693,0.0643215533799298,0.0742784466200702,1.13869720136642,1.62895622895623,0.082089552238806,0.13735193402984,0.092422854560171,PTPN22
10000,201,305,1,1,0.94,0.0662,0.0613260809684541,0.0710739190315459,1.13214241139553,1.62895622895623,0.082089552238806,0.13735193402984,0.0919397461787767,PTPN22
10000,201,305,1,1,0.95,0.0636,0.0588161049773325,0.0683838950226675,1.12559459230595,1.62895622895623,0.082089552238806,0.13735193402984,0.0914566377973824,PTPN22
10000,201,305,1,1,0.96,0.0614,0.056694055064794,0.066105944935206,1.11905373298351,1.62895622895623,0.082089552238806,0.13735193402984,0.0909735294159881,PTPN22
10000,201,305,1,1,0.97,0.0605,0.0558264331389891,0.0651735668610109,1.11251982233767,1.62895622895623,0.082089552238806,0.13735193402984,0.0904904210345938,PTPN22
10000,201,305,1,1,0.98,0.0608,0.056115608198438,0.0654843918015621,1.10599284930142,1.62895622895623,0.082089552238806,0.13735193402984,0.0900073126531995,PTPN22
10000,201,305,1,1,0.99,0.0595,0.0548627526315204,0.0641372473684796,1.09947280283123,1.62895622895623,0.082089552238806,0.13735193402984,0.0895242042718052,PTPN22
10000,201,305,1,1,1,0.0586,0.053995756479164,0.063204243520836,1.09295967190704,1.62895622895623,0.082089552238806,0.13735193402984,0.089041095890411,PTPN22
10000,201,305,1,1,0,0.3996,0.389998137949388,0.409201862050612,1.36474006653432,1.53899186256781,0.557213930348259,0.632004658168884,0.632004658168884,CTLA4
10000,201,305,1,1,0.01,0.3894,0.379841301700778,0.398958698299222,1.35861914300034,1.53899186256781,0.557213930348259,0.632004658168884,0.630958584189935,CTLA4
10000,201,305,1,1,0.02,0.3789,0.36939032996996,0.388409670030041,1.35253282176453,1.53899186256781,0.557213930348259,0.632004658168884,0.629912510210986,CTLA4
10000,201,305,1,1,0.03,0.3579,0.348502668121335,0.367297331878665,1.34648081023764,1.53899186256781,0.557213930348259,0.632004658168884,0.628866436232037,CTLA4
10000,201,305,1,1,0.04,0.3638,0.354369156014407,0.373230843985593,1.34046281911992,1.53899186256781,0.557213930348259,0.632004658168884,0.627820362253087,CTLA4
10000,201,305,1,1,0.05,0.3418,0.332502046951706,0.351097953048294,1.33447856235498,1.53899186256781,0.557213930348259,0.632004658168884,0.626774288274138,CTLA4
10000,201,305,1,1,0.06,0.3349,0.325648259809352,0.344151740190648,1.32852775708451,1.53899186256781,0.557213930348259,0.632004658168884,0.625728214295189,CTLA4
10000,201,305,1,1,0.07,0.3329,0.323662068267241,0.342137931732759,1.3226101236037,1.53899186256781,0.557213930348259,0.632004658168884,0.62468214031624,CTLA4
10000,201,305,1,1,0.08,0.315,0.305894098602557,0.324105901397444,1.31672538531738,1.53899186256781,0.557213930348259,0.632004658168884,0.623636066337291,CTLA4
10000,201,305,1,1,0.09,0.3177,0.30857319705877,0.32682680294123,1.31087326869701,1.53899186256781,0.557213930348259,0.632004658168884,0.622589992358342,CTLA4
10000,201,305,1,1,0.1,0.3013,0.292305701056933,0.310294298943067,1.30505350323818,1.53899186256781,0.557213930348259,0.632004658168884,0.621543918379393,CTLA4
10000,201,305,1,1,0.11,0.2923,0.283384178067864,0.301215821932136,1.29926582141904,1.53899186256781,0.557213930348259,0.632004658168884,0.620497844400444,CTLA4
10000,201,305,1,1,0.12,0.291,0.282095859735231,0.299904140264769,1.29350995865923,1.53899186256781,0.557213930348259,0.632004658168884,0.619451770421494,CTLA4
10000,201,305,1,1,0.13,0.2755,0.26674205170006,0.28425794829994,1.28778565327963,1.53899186256781,0.557213930348259,0.632004658168884,0.618405696442545,CTLA4
10000,201,305,1,1,0.14,0.2662,0.257536063513418,0.274863936486582,1.28209264646263,1.53899186256781,0.557213930348259,0.632004658168884,0.617359622463596,CTLA4
10000,201,305,1,1,0.15,0.2689,0.260208271065383,0.277591728934617,1.27643068221317,1.53899186256781,0.557213930348259,0.632004658168884,0.616313548484647,CTLA4
10000,201,305,1,1,0.16,0.2566,0.248038260988871,0.26516173901113,1.27079950732036,1.53899186256781,0.557213930348259,0.632004658168884,0.615267474505698,CTLA4
10000,201,305,1,1,0.17,0.245,0.236569003701544,0.253430996298456,1.26519887131973,1.53899186256781,0.557213930348259,0.632004658168884,0.614221400526749,CTLA4
10000,201,305,1,1,0.18,0.2392,0.230837459766216,0.247562540233784,1.25962852645608,1.53899186256781,0.557213930348259,0.632004658168884,0.6131753265478,CTLA4
10000,201,305,1,1,0.19,0.2383,0.229948271271852,0.246651728728149,1.25408822764696,1.53899186256781,0.557213930348259,0.632004658168884,0.612129252568851,CTLA4
10000,201,305,1,1,0.2,0.2258,0.21760383046762,0.23399616953238,1.24857773244675,1.53899186256781,0.557213930348259,0.632004658168884,0.611083178589902,CTLA4
10000,201,305,1,1,0.21,0.2176,0.20951153245854,0.22568846754146,1.24309680101123,1.53899186256781,0.557213930348259,0.632004658168884,0.610037104610953,CTLA4
10000,201,305,1,1,0.22,0.214,0.205960287098945,0.222039712901055,1.23764519606285,1.53899186256781,0.557213930348259,0.632004658168884,0.608991030632003,CTLA4
10000,201,305,1,1,0.23,0.2095,0.201522527212487,0.217477472787513,1.23222268285645,1.53899186256781,0.557213930348259,0.632004658168884,0.607944956653054,CTLA4
10000,201,305,1,1,0.24,0.199,0.191173543479577,0.206826456520423,1.22682902914555,1.53899186256781,0.557213930348259,0.632004658168884,0.606898882674105,CTLA4
